dataset,attr_conc.mean,attr_ent.mean,attr_to_inst,best_node.mean,can_cor.mean,cat_to_num,class_conc.mean,class_ent,cor.mean,cov.mean,eigenvalues.mean,elite_nn.mean,eq_num_attr,freq_class.mean,g_mean.mean,gravity,h_mean.mean,inst_to_attr,iq_range.mean,joint_ent.mean,kurtosis.mean,leaves,leaves_branch.mean,leaves_corrob.mean,leaves_homo.mean,leaves_per_class.mean,lh_trace,linear_discr.mean,mad.mean,max.mean,mean.mean,median.mean,min.mean,mut_inf.mean,naive_bayes.mean,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_repeated.mean,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,p_trace,random_node.mean,range.mean,roy_root,sd.mean,sd_ratio,skewness.mean,sparsity.mean,t_mean.mean,tree_depth.mean,tree_imbalance.mean,tree_shape.mean,var.mean,var_importance.mean,w_lambda,worst_node.mean
Employee_bootstrap_3.xlsx,0.03680055664892366,1.5287575294412779,0.0015044057597249087,0.6943938345101296,0.32050526453423406,0.0,0.02621575899757797,0.9231597620012238,0.07381729738103104,0.07859601185738659,3.9266539164272487,0.5581226637131385,41.55201457467319,0.5,5.283758124520382,0.8760698659157419,5.17337442162452,664.7142857142857,1.5714285714285714,2.429700323830926,0.6919232129393451,543,11.550644567219154,0.0018416206261510125,1286651.3097827523,0.5,0.11448381726053711,0.6952438968111126,0.8472,8.714285714285714,5.809216787940192,5.714285714285714,3.857142857142857,0.022216967611575416,0.6791305551709816,542,77.42857142857143,0.11648398882441435,27.1,77.42857142857143,7,2,0,2,0.0,1,4653,0.0,7,2,67.81035954901286,,0.7451045272047626,0.10272362459415935,0.6943938345101296,4.857142857142857,0.11448381726053711,1.2984565394673193,,0.5212549995275032,0.31056611595627076,5.631834688762723,10.56221198156682,0.055687548751207,0.01346712481251079,3.9266539164272465,0.14285714285714285,0.8972763754058406,0.6572079929853708
Employee_bootstrap_4.xlsx,0.0400831335135465,1.5321631190839982,0.0015044057597249087,0.6683884812404818,0.28015597495493877,0.0,0.02109285545267043,0.9408702548358306,0.08478064185446837,0.09179672339420604,3.996404270393037,0.5263057824541972,49.25090586725833,0.5,5.292621294436929,0.6802837347018695,5.17959527475479,664.7142857142857,1.8571428571428572,2.4539297607320494,0.5556536458322154,557,10.974865350089766,0.0017953321364452424,404088.4495269436,0.5,0.0851723218690507,0.6733324103558079,0.8472,8.714285714285714,5.829756531884192,5.714285714285714,3.857142857142857,0.01910361318777925,0.6496889565739075,556,79.42857142857143,0.11949280034386417,30.88888888888889,79.42857142857143,7,2,0,2,0.0,1,4653,0.0,7,2,79.20279221650785,,0.7442516959712031,0.07848737030295228,0.6421666897411048,4.857142857142857,0.0851723218690507,1.3100766703177789,,0.4747463223197505,0.31056611595627076,5.655976676384839,9.985624438454627,0.06312759519609466,0.013914371949337971,3.9964042703930382,0.14285714285714285,0.9215126296970477,0.6421666897411048
Employee_bootstrap_5.xlsx,0.03941683013494588,1.5277378899606844,0.0015044057597249087,0.6668747980986662,0.29865301290554075,0.0,0.021441976231272277,0.9320267987675966,0.08033683737212864,0.09373226832658589,3.868320224726061,0.5643670681618903,50.43069720484193,0.5,5.2765434633396575,0.666685184632008,5.166028898410133,664.7142857142857,1.5714285714285714,2.441283349971812,0.5766279909347778,560,11.051785714285714,0.0017857142857142854,330095.23040619516,0.5,0.09792819229584847,0.6810641930868984,0.8472,8.714285714285714,5.810444874274661,5.714285714285714,3.857142857142857,0.018481338756468974,0.6567765009922009,559,79.85714285714286,0.12013754566946057,32.88235294117647,79.85714285714286,7,2,0,2,0.0,1,4653,0.0,7,2,81.66381078188583,,0.7502575107296138,0.08919362211755709,0.652267294291384,4.857142857142857,0.09792819229584847,1.2949603518943302,,0.4849397768548582,0.31056611595627076,5.634034064753721,10.062555853440571,0.06884083126390855,0.013508496965680803,3.8683202247260717,0.14285714285714285,0.9108063778824429,0.652267294291384
Employee_bootstrap_6.xlsx,0.03747982580213626,1.5279163974441154,0.0015044057597249087,0.685147907148461,0.2972227218489755,0.0,0.022388359502930822,0.9182958340544894,0.07802070158136683,0.09234732951368205,3.9047570341271425,0.5811061885643085,48.197875163796546,0.5,5.300747339918577,0.5213648071451544,5.1905012158810635,664.7142857142857,1.7142857142857142,2.427159610798341,0.6112801750525664,559,11.153846153846153,0.0017889087656529517,364601.03956174554,0.5,0.09690178010470268,0.6892348516313629,0.8472,8.714285714285714,5.828651254183169,5.714285714285714,3.857142857142857,0.019052620700263985,0.6718293414555354,558,79.71428571428571,0.11992263056092843,31.0,79.71428571428571,7,2,0,2,0.0,1,4653,0.0,7,3,79.19455283770726,,0.7657409202085929,0.08834134638331347,0.6666666666666667,4.857142857142857,0.09690178010470268,1.298366142305252,,0.4652503319883531,0.31056611595627076,5.655874379827119,10.164726947179947,0.06048050733084089,0.013157375383462377,3.9047570341271514,0.14285714285714285,0.9116586536166865,0.6666666666666667
Employee_bootstrap_7.xlsx,0.037477804706509944,1.5236193220081173,0.0015044057597249087,0.6911717199686188,0.2996038310299711,0.0,0.024028023806281187,0.9254302506383068,0.07617258520001088,0.07987998069591888,3.741515294862294,0.4975439568046519,45.14247686868463,0.5,5.254089865616491,0.6419869572481114,5.146001413469021,664.7142857142857,1.5714285714285714,2.428549362759175,0.7106307879504988,527,10.996204933586338,0.0018975332068311196,330780.3618708089,0.5,0.09861431899497422,0.6974032027320135,0.8472,8.714285714285714,5.780694482822142,5.714285714285714,3.857142857142857,0.02050020988724875,0.6890207208454473,526,75.14285714285714,0.11304534708790027,30.941176470588236,75.14285714285714,7,2,0,2,0.0,1,4653,0.0,7,3,73.32213281659214,,0.7547851769809405,0.08976245556783549,0.6593599150860676,4.857142857142857,0.09861431899497422,1.28020115691841,,0.5203741777344183,0.31056611595627076,5.607385811467444,10.007597340930674,0.06891697317354964,0.014189486711708372,3.7415152948622885,0.14285714285714285,0.9102375444321645,0.6593599150860676
fictional_character_battles_complex_bootstrap_1.xlsx,0.005108651892870019,2.5621257497631444,0.0029774564015312634,0.7375586007933645,0.4795775924833179,0.0,0.009147316873202627,0.8304083469444494,0.023120076188381293,0.0794215917088031,4.714864036386257,0.6448737829065994,23.765758644226242,0.5,3.28756060149259,2.828926466530643,2.59337393254679,335.85714285714283,3.5714285714285716,3.3575927190989225,-1.3821623442876592,382,10.235602094240837,0.002617801047120419,102708.48822288823,0.5,0.2986923043498539,0.7839145329967545,2.5416000000000003,6.857142857142857,3.910433250288631,3.857142857142857,1.0,0.034941377608671144,0.7924305805986297,381,54.42857142857143,0.1620586984262016,23.8125,54.42857142857143,7,1,0,2,0.0,1,2351,0.0,7,0,72.32640912038113,,0.8728074287774973,0.22999466721209533,0.7375586007933645,5.857142857142857,0.2986923043498539,1.9570233516101994,,0.011008449575221901,0.2032325227963526,3.904323175053154,9.25032765399738,0.06550523852841476,0.017788792155800065,4.71486403638625,0.14285714285714285,0.7700053327879046,0.7375586007933645
fictional_character_battles_complex_bootstrap_2.xlsx,0.004872545439503835,2.563451340486149,0.0029774564015312634,0.715439956725568,0.5088000051661831,0.0,0.009063824673015872,0.8615896557932637,0.02266935310273905,0.08916884190348627,4.731368789585756,0.655073927154706,24.105543916192204,0.5,3.2515358283298093,2.832646365363619,2.5633869972569596,335.85714285714283,3.4285714285714284,3.3892986102627876,-1.3731847503837222,386,10.626943005181348,0.0025906735751295338,171016.8068741716,0.5,0.34930450247451567,0.7771312657771366,2.5416000000000003,6.857142857142857,3.8758582973810536,3.5714285714285716,1.0,0.03574238601662565,0.7784006491164803,385,55.0,0.16376010208421948,22.647058823529413,55.0,7,1,0,2,0.0,1,2351,0.0,7,0,70.72020746722824,,0.8694212044716914,0.25887744525710793,0.715439956725568,5.857142857142857,0.34930450247451567,1.9573839509404727,,0.042688638316364554,0.2032325227963526,3.856737875873241,9.642023346303501,0.06445007514028755,0.017588719185152202,4.731368789585756,0.14285714285714285,0.741122554742892,0.715439956725568
fictional_character_battles_complex_bootstrap_3.xlsx,0.004734407477920102,2.563498628296218,0.0029774564015312634,0.7086350522899387,0.4834250463637622,0.0,0.008732153211630888,0.8704784682107388,0.024260590625875995,0.08636405987320489,4.628924896474243,0.6134186801298234,25.469688641661243,0.5,3.2883742411370327,2.677323103858781,2.6092401103989857,335.85714285714283,3.2857142857142856,3.3998000604050356,-1.3572264133562715,401,10.443890274314214,0.0024937655860349127,129450.15429015429,0.5,0.3049715607085898,0.7605373241976199,2.118,6.857142857142857,3.8970043142735618,3.7142857142857144,1.0,0.03417703610192081,0.7771312657771366,400,57.142857142857146,0.1701403658017865,25.0,57.142857142857146,7,1,0,2,0.0,1,2351,0.0,7,0,74.00646400850846,,0.8689920663541291,0.23369977545180565,0.7086350522899387,5.857142857142857,0.3049715607085898,1.9375902839980885,,0.033942292921659144,0.2032325227963526,3.8844790928419557,9.458177278401998,0.06993654149390167,0.016994333623947942,4.628924896474241,0.14285714285714285,0.7663002245481944,0.7086350522899387
fictional_character_battles_complex_bootstrap_4.xlsx,0.004493601975212052,2.56298216990941,0.0029774564015312634,0.724798052650559,0.4713478780499051,0.0,0.009106986109670595,0.848830595897181,0.017230263252696824,0.0551332615365123,4.671275005526973,0.5728921745402091,23.9358884794621,0.5,3.299765144292977,2.7550640996929503,2.613051812479641,335.85714285714283,3.5714285714285716,3.3763500923977676,-1.3710820242704618,374,10.29946524064171,0.00267379679144385,129788.44832553067,0.5,0.285626018172737,0.7732780382257483,2.3297999999999996,6.857142857142857,3.9141398796864557,3.7142857142857144,1.0,0.035462673408823316,0.7864659213847818,373,53.285714285714285,0.1586558911101659,21.941176470588236,53.285714285714285,7,1,0,2,0.0,1,2351,0.0,7,0,71.27267218020076,,0.8749423007573025,0.2221688221421482,0.724798052650559,5.857142857142857,0.285626018172737,1.9469860459857447,,0.013853759791452447,0.2032325227963526,3.9044244203705576,9.31459170013387,0.06471222478527634,0.018348367456446357,4.671275005526978,0.14285714285714285,0.7778311778578518,0.724798052650559
fictional_character_battles_complex_bootstrap_5.xlsx,0.0045075866859436995,2.562368882000451,0.0029774564015312634,0.7175676163000361,0.49244130324160273,0.0,0.010017483035112277,0.8587448099799114,0.019520677687638037,0.07547898089885655,4.684696908384066,0.6026902271907681,22.875259902244906,0.5,3.2910005452419293,2.793155134432296,2.5956669634375777,335.85714285714283,3.4285714285714284,3.383573361787409,-1.3669525369732243,367,10.32425068119891,0.0027247956403269754,159476.12124868593,0.5,0.32012928953198505,0.7783988460151462,2.3297999999999996,6.857142857142857,3.910250957039558,3.7142857142857144,1.0,0.03754033019295387,0.7788243779300398,366,52.285714285714285,0.15567843470863463,21.529411764705884,52.285714285714285,7,1,0,2,0.0,1,2351,0.0,7,0,67.25642898797398,,0.8757987738910927,0.24249843713828814,0.7175676163000361,5.857142857142857,0.32012928953198505,1.9491490564765737,,0.023926920824752656,0.2032325227963526,3.9041206844183454,9.339699863574351,0.06424314912331654,0.019206532990250342,4.684696908384067,0.14285714285714285,0.7575015628617119,0.7175676163000361
fictional_character_battles_complex_bootstrap_6.xlsx,0.005181430768830911,2.5635469585815187,0.0029774564015312634,0.7116119725928598,0.48737746470964644,0.0,0.010238228871986273,0.8666297014239253,0.022794786000592662,0.06907066212097115,4.731389113343736,0.6350378651280202,22.53312439118411,0.5,3.3190431127539974,2.7687958473217447,2.6187997961414675,335.85714285714283,3.5714285714285716,3.391716405387448,-1.3795082204220661,375,10.48,0.0026666666666666666,163243.82468250702,0.5,0.3115386958469667,0.771161197259286,2.3297999999999996,6.857142857142857,3.9423953332928234,4.142857142857143,1.0,0.03846025461799637,0.7834980165885324,374,53.42857142857143,0.15908124202467036,22.0,53.42857142857143,7,1,0,2,0.0,1,2351,0.0,7,0,65.65444584399555,,0.8625964659213847,0.23753679310680265,0.7116119725928598,5.857142857142857,0.3115386958469667,1.9603642063299187,,-0.006832173610955401,0.2032325227963526,3.9482636428065203,9.495327102803738,0.06384674557334716,0.017433878580729166,4.731389113343736,0.14285714285714285,0.7624632068931974,0.7116119725928598
fictional_character_battles_complex_bootstrap_7.xlsx,0.004426522264786239,2.562471665606901,0.0029774564015312634,0.7362820050486837,0.5071515748380898,0.0,0.009541225740529683,0.832304575467705,0.017666946507967178,0.06783830804283844,4.6301658351422565,0.6605914172376488,22.627710369925385,0.5,3.2766171210683686,2.8667382349305015,2.5970159127905847,335.85714285714283,3.642857142857143,3.3579937048895085,-1.3739560059172777,385,10.28051948051948,0.0025974025974025974,128913.09268509269,0.5,0.3462623339338819,0.7847673999278759,2.3297999999999996,6.857142857142857,3.888254238318041,3.857142857142857,1.0,0.036782536185098316,0.793276235124414,384,54.857142857142854,0.16333475116971502,24.0,54.857142857142854,7,1,0,2,0.0,1,2351,0.0,7,0,68.6654426631145,,0.8664262531554272,0.2572027198607546,0.7362820050486837,5.857142857142857,0.3462623339338819,1.9415771746443602,,0.013210985592966499,0.2032325227963526,3.87536701427559,9.29518855656697,0.06906345036455694,0.018463768897118506,4.630165835142259,0.14285714285714285,0.7427972801392454,0.7362820050486837
german_credit_data_bootstrap_1.xlsx,0.02091116360830433,1.99776577673409,0.009,0.711,0.4713967084247424,0.0,0.014039157898745762,0.8674259744399867,0.09629494743889176,664.0517660160162,813398.906760204,0.771,29.565400373462786,0.5,275.5039320396642,1212.704568735341,210.06919399622308,111.11111111111111,310.1388888888889,2.835852524798553,0.13547770790319844,154,10.012987012987013,0.006493506493506494,127098.98956729547,0.5,0.28570211019302,0.7710000000000001,183.67766666666665,1779.5555555555557,367.50655555555556,264.6666666666667,33.666666666666664,0.02933922637552265,0.7529999999999999,153,17.0,0.153,8.5,17.0,9,1,0,2,0.027777777777777776,1,1000,0.0,9,4,67.09197185924441,,0.858,0.2222148567136816,0.708,1745.888888888889,0.28570211019302,304.0186156211987,1.0311073131606912,0.588773724272115,0.18947375881053743,287.0437037037037,9.04885993485342,0.05554698868035419,0.03283547735833502,813398.9067602044,0.1111111111111111,0.7777851432863184,0.711
german_credit_data_bootstrap_2.xlsx,0.02050153067376588,1.9396639903270574,0.009,0.673,0.4421186910524196,0.0,0.014949079902655772,0.9118318792514706,0.09785968034538074,725.6482772494718,989667.596645757,0.826,33.72007869542771,0.5,275.02132236927076,934.1324899364369,203.87791159654114,111.11111111111111,306.1388888888889,2.8244546551291942,0.32076609535596307,159,9.364779874213836,0.00628930817610063,53349.75255855255,0.5,0.24296008689043816,0.7289999999999999,187.63126666666668,2066.1111111111113,378.13377777777777,265.6666666666667,30.77777777777778,0.02704121444933374,0.7170000000000001,158,17.555555555555557,0.158,9.875,17.555555555555557,9,1,0,2,0.027777777777777776,1,1000,0.0,9,4,70.72991412650285,,0.8640000000000001,0.19546893697790482,0.673,2035.3333333333333,0.24296008689043816,334.91667300845586,1.0217203057543158,0.6239189989174129,0.18943401822507344,285.622962962963,8.397476340694006,0.06435785098137826,0.036008822842963834,989667.596645757,0.1111111111111111,0.8045310630220952,0.673
german_credit_data_bootstrap_3.xlsx,0.019905438710802466,1.9520411345000008,0.009,0.683,0.4372548691420924,0.0,0.013538299250734388,0.9010891843657631,0.09422252646049827,699.0993108386168,854164.1422410188,0.834,37.89164787355052,0.5,256.48069603401785,666.9075572706136,192.1156945283508,111.11111111111111,284.30555555555554,2.8293496380314855,0.5514537518569278,150,9.573333333333334,0.006666666666666667,52179.66291486292,0.5,0.2363871007431882,0.722,174.5349666666667,2066.1111111111113,349.17722222222227,252.77777777777777,30.77777777777778,0.02378068083427825,0.715,149,16.555555555555557,0.149,9.3125,16.555555555555557,9,1,0,2,0.027777777777777776,1,1000,0.0,9,5,81.08516602629244,,0.861,0.19119182058846834,0.683,2035.3333333333333,0.2363871007431882,311.38646895855703,1.0217112113347873,0.6468323536962716,0.18943748015395825,267.26796296296294,8.608695652173912,0.06355380408420401,0.03681416829427083,854164.1422410188,0.1111111111111111,0.8088081794115316,0.683
german_credit_data_bootstrap_4.xlsx,0.01886604124922585,1.9463587750513933,0.009,0.6839999999999999,0.45373163850483844,0.0,0.01384524254366301,0.8999784480561683,0.09678428968488431,642.5783386163944,885242.0848256031,0.8150000000000001,32.052508383482454,0.5,271.11506062251743,957.7383041454796,203.89416422068183,111.11111111111111,294.72222222222223,2.8182589698461116,0.23625181862583944,162,10.592592592592593,0.006172839506172839,229848.097144273,0.5,0.2592434763926173,0.7329999999999999,179.7240666666667,2064.777777777778,367.6245555555555,262.0,33.666666666666664,0.028078253261449956,0.708,161,17.88888888888889,0.161,8.473684210526315,17.88888888888889,9,1,0,2,0.027777777777777776,1,1000,0.0,9,4,68.31908323954207,,0.8190000000000002,0.2058723997802854,0.6859999999999999,2031.111111111111,0.2592434763926173,316.824257312257,1.0248718173787301,0.5895020339341029,0.1895150860797458,279.9816666666667,9.628482972136222,0.0522156922606643,0.031770659081729845,885242.0848256033,0.1111111111111111,0.7941276002197146,0.6839999999999999
german_credit_data_bootstrap_5.xlsx,0.022287257129325642,2.001924512937196,0.009,0.711,0.4987948614718894,0.0,0.017100093550056598,0.8674259744399867,0.10581926635435497,624.4686510677343,807196.8949885445,0.767,25.78145812791497,0.5,267.18862979986494,803.3733488569725,205.6381684854986,111.11111111111111,274.22222222222223,2.8357051454366204,0.3893824523836801,154,9.61038961038961,0.006493506493506494,63404.398242280586,0.5,0.3311968756430064,0.769,174.37023333333335,1789.3333333333333,354.74999999999994,259.3333333333333,30.77777777777778,0.033645341940562234,0.758,153,17.0,0.153,9.0,17.0,9,1,0,2,0.027777777777777776,1,1000,0.0,9,4,58.500792605222756,,0.844,0.24879631383076134,0.711,1758.5555555555557,0.3311968756430064,302.8022161983866,1.0283588906660144,0.6087313874300384,0.18935509021933428,275.2757407407408,8.644951140065146,0.059080166951591115,0.035421495313768266,807196.894988544,0.1111111111111111,0.7512036861692386,0.711
german_credit_data_bootstrap_6.xlsx,0.019113944455699236,1.9891471231160827,0.009,0.6990000000000001,0.4454683269609138,0.0,0.014019723954253003,0.8825098588399868,0.0915153310291682,668.9720137637639,855042.8364672454,0.807,33.23098455727622,0.5,276.9060485089185,872.8645660078702,205.61482191277486,111.11111111111111,303.8611111111111,2.8451001443962642,0.12980591320231308,175,9.96,0.005714285714285715,162531.856365444,0.5,0.24757040392961727,0.7409999999999999,187.96073333333337,2066.1111111111113,373.89455555555554,266.22222222222223,33.666666666666664,0.02655683755980541,0.733,174,19.333333333333332,0.174,9.157894736842104,19.333333333333332,9,1,0,2,0.027777777777777776,1,1000,0.0,9,4,73.9015058226179,,0.8379999999999999,0.19844203032535562,0.6990000000000001,2032.4444444444443,0.24757040392961727,311.53596128615567,1.0222920021204012,0.5882571861773485,0.1892423530280189,290.3131481481481,8.991404011461318,0.052668990479204134,0.030956442696707588,855042.836467245,0.1111111111111111,0.8015579696746443,0.6990000000000001
german_credit_data_bootstrap_7.xlsx,0.01932060987438823,1.9443016063909964,0.009,0.6849999999999999,0.44406560040999643,0.0,0.012612844566952901,0.8988610370442901,0.09358695398899922,579.6640100656214,806771.3877618724,0.8230000000000001,37.54324722325224,0.5,266.1937640870044,768.2161144769057,202.54301649099216,111.11111111111111,287.69444444444446,2.8192206271334155,0.12568529849285298,158,9.208860759493671,0.006329113924050633,31080.17280497281,0.5,0.245631348930598,0.7270000000000001,172.14633333333336,1779.5555555555557,357.82544444444443,256.3888888888889,30.77777777777778,0.023942016301871316,0.72,157,17.444444444444443,0.157,10.466666666666667,17.444444444444443,9,1,0,2,0.027777777777777776,1,1000,0.0,9,4,80.2087662908754,,0.836,0.1971942574674906,0.6849999999999999,1748.7777777777778,0.245631348930598,302.61414449637346,1.0254002708613277,0.5834538265176935,0.18931350207657294,273.64500000000004,8.24126984126984,0.07239329661246943,0.03719165657140032,806771.3877618731,0.1111111111111111,0.8028057425325094,0.6849999999999999
Heart_Attack_Data_Set_bootstrap_1.xlsx,0.0335564328558989,1.6340786465527013,0.0429042904290429,0.6765591397849462,0.7197511468256422,0.0,0.074373073208729,0.9933820990862128,0.12316757462316527,5.086340842438804,261.7339437682943,0.6804301075268817,10.88730463857852,0.5,43.79013294781624,16.43836747864988,43.13652025025866,23.307692307692307,10.076923076923077,2.536218502304763,0.3910826551178206,42,6.285714285714286,0.023809523809523808,822.1460317460317,0.5,1.0748683604238338,0.8612903225806452,7.253335384615385,80.4,45.062376237623766,44.58461538461539,25.0,0.09124224333415104,0.8549462365591397,41,3.1538461538461537,0.1353135313531353,4.1,4.1,13,3,0,2,0.01282051282051282,1,303,0.0,13,7,16.909233561567664,,0.8084946236559138,0.5180417133568272,0.7458064516129033,55.400000000000006,1.0748683604238338,8.061586905743622,1.0895240195863813,0.42395369871921634,0.22561801148591082,44.70487599831863,5.373493975903615,0.10725128404622924,0.10988653273809523,261.73394376829424,0.07692307692307693,0.48195828664317275,0.584516129032258
Heart_Attack_Data_Set_bootstrap_2.xlsx,0.040508475647517875,1.6242174491746075,0.0429042904290429,0.7359139784946236,0.7077090115760966,0.0,0.07055305131795706,0.9622623958249239,0.13120375366941966,6.216237508875697,284.61789214326427,0.5506451612903225,10.877145769718465,0.5,44.37766550775197,22.873653638914945,43.69087550065671,23.307692307692307,11.392307692307693,2.498013402037645,0.5692068595923354,32,5.5,0.03125,333.29523809523806,0.5,1.0034139980244063,0.8253763440860217,7.937612307692307,81.96923076923076,45.67948717948718,45.276923076923076,24.615384615384617,0.08846644296188652,0.8153763440860216,31,2.3846153846153846,0.10231023102310231,3.875,2.5833333333333335,13,3,0,2,0.01282051282051282,1,303,0.0,13,7,17.35970108885648,,0.822258064516129,0.5008520450660155,0.6138709677419354,57.353846153846156,1.0034139980244063,8.285067474513854,1.0828271272762735,0.4946568004474348,0.225551444513949,45.359688944934845,4.603174603174603,0.1368765457195767,0.142333984375,284.61789214326427,0.07692307692307691,0.4991479549339845,0.5938709677419354
Heart_Attack_Data_Set_bootstrap_3.xlsx,0.04177226470818001,1.659358230441844,0.0429042904290429,0.7494623655913978,0.7217796826805873,0.0,0.0914979277296975,0.9924361509540964,0.14875954788054996,5.238388221145088,335.3060828125603,0.5969892473118279,8.899562643649208,0.5,44.500675614329516,18.824721664062533,43.790982917789854,23.307692307692307,10.276923076923076,2.540279221528808,0.557545307060516,30,5.533333333333333,0.03333333333333333,368.9015873015873,0.5,1.0875341057458099,0.8280645161290323,7.253335384615385,81.12307692307692,45.87296268088347,45.58461538461539,25.0,0.11151515986713191,0.8052688172043011,29,2.230769230769231,0.09570957095709572,3.2222222222222223,2.9,13,3,0,2,0.01282051282051282,1,303,0.0,13,7,13.880113452009004,,0.8443010752688173,0.5209659103304893,0.7256989247311827,56.12307692307692,1.0875341057458099,8.723334749061957,1.092205010901396,0.4283274593463537,0.22556885604644333,45.43862967633459,4.6440677966101696,0.11982489745098804,0.14622395833333332,335.3060828125603,0.07692307692307691,0.47903408966951067,0.5844086021505375
Heart_Attack_Data_Set_bootstrap_4.xlsx,0.039934477948063755,1.6605187095420626,0.0429042904290429,0.6931182795698925,0.7421133910243922,0.0,0.0926866657817273,0.9996149705007021,0.1421535586679192,6.505700564962253,276.44107195997236,0.6667741935483871,9.345087324545334,0.5,44.27195608716933,24.115624800212576,43.5296659582024,23.307692307692307,11.676923076923078,2.5531667854825435,-0.3200574019427378,42,6.619047619047619,0.023809523809523815,1170.6285714285716,0.5,1.2258443393969423,0.8281720430107529,8.416606153846153,69.0923076923077,45.444275196750446,45.29230769230769,24.692307692307693,0.10696689456022138,0.8154838709677421,41,3.1538461538461537,0.1353135313531353,4.1,3.1538461538461537,13,3,0,2,0.01282051282051282,1,303,0.0,13,6,14.52366941537417,,0.8155913978494624,0.5507322851377224,0.6562365591397848,44.400000000000006,1.2258443393969423,8.283586396643262,1.0832698432079322,0.3476944001468468,0.23179779635223519,45.29630096679277,5.710843373493976,0.10548786764871913,0.10667782738095238,276.44107195997236,0.07692307692307693,0.44926771486227757,0.5544086021505377
Heart_Attack_Data_Set_bootstrap_5.xlsx,0.045062545790482994,1.6604679772296649,0.0429042904290429,0.7427956989247313,0.7217698729278244,0.0,0.08070209427845113,0.9977281209604505,0.1310086358300192,4.356169708921988,274.3227460494393,0.72,10.183288361048787,0.5,44.34961548450213,16.67249351817337,43.67340806432291,23.307692307692307,10.946153846153846,2.5602190906080873,0.33836823021949675,38,5.684210526315789,0.02631578947368421,431.8095238095239,0.5,1.0874723973750176,0.8286021505376345,7.732329230769232,82.01538461538462,45.485783193703995,45.138461538461534,27.153846153846153,0.09797700758202763,0.8120430107526883,37,2.8461538461538463,0.12211221122112212,4.625,3.0833333333333335,13,3,0,2,0.01282051282051282,1,303,0.0,13,5,15.94752695768443,,0.8347311827956988,0.5209517494662477,0.683010752688172,54.861538461538466,1.0874723973750176,8.257916701944549,1.102866095877103,0.4681846685606756,0.2320575621094649,45.238629676334604,4.773333333333333,0.15943597321654374,0.12828947368421054,274.3227460494394,0.07692307692307693,0.47904825053375233,0.5741935483870968
Heart_Attack_Data_Set_bootstrap_6.xlsx,0.04513748319024367,1.6467101476088362,0.0429042904290429,0.7884946236559139,0.7420542059144987,0.0,0.09024390781384183,0.9933820990862128,0.14514273586597445,6.009886867443748,266.5127027735886,0.6143010752688172,9.14097074224142,0.5,43.99786324022152,22.63736106725862,43.317230466424775,23.307692307692307,10.515384615384615,2.5314186575218898,0.31280042874802966,35,5.8,0.02857142857142857,426.74285714285713,0.5,1.2254092283816551,0.8551612903225806,7.276144615384615,79.58461538461538,45.29238385377,45.06153846153846,25.0,0.10867358917315927,0.8289247311827956,34,2.6153846153846154,0.11221122112211221,4.25,3.090909090909091,13,3,0,2,0.01282051282051282,1,303,0.0,13,7,14.152809069230123,,0.8183870967741937,0.5506444445153972,0.5478494623655914,54.58461538461539,1.2254092283816551,8.138743128017133,1.0729226290247165,0.408504098092193,0.22548050687611124,45.077343421605704,4.898550724637682,0.14049400123356345,0.1279017857142857,266.51270277358867,0.07692307692307693,0.4493555554846029,0.6040860215053763
Heart_Attack_Data_Set_bootstrap_7.xlsx,0.03641885544535456,1.6173249326952222,0.0429042904290429,0.7753763440860215,0.7461080896485093,0.0,0.08966170988688558,0.9840304711717017,0.1372938974090573,5.410413748965319,267.2091565748526,0.7919354838709678,8.841593449313933,0.5,43.81690527386493,23.989911823069317,43.14081723686391,23.307692307692307,10.2,2.4900598012345663,0.304627713877342,33,5.818181818181818,0.0303030303030303,557.6507936507936,0.5,1.2556931060195264,0.827741935483871,7.150693846153846,81.12307692307692,45.0979436405179,45.361538461538466,25.0,0.11129560263235785,0.8515053763440861,32,2.4615384615384617,0.10561056105610561,3.2,2.6666666666666665,13,3,0,2,0.01282051282051282,1,303,0.0,13,7,13.531795456804547,,0.8710752688172045,0.5566772814389479,0.732258064516129,56.12307692307692,1.2556931060195264,8.126657823256338,1.0880081491885436,0.40573952706074873,0.22578192779670112,44.86578394283313,4.923076923076923,0.10568345158511985,0.13441051136363635,267.20915657485256,0.07692307692307693,0.4433227185610521,0.6201075268817203
